filename,nbWord,nbConcepts,nbUniqueConcepts,conceptsWordsRatio,uniqueConceptsWordsRatio,nbNodes,radius,diameter,assortativity,density,textDensityMean,textDensityStd,nbTypesMean,nbTypesStd,nbLinkInMean,nbLinkInStd,nbLinkOutMean,nbLinkOutStd,nbNodes_DBPedia,density_DBPedia,nbNodes_Schema,density_Schema,nbNodes_yago,density_yago
952,633.0,64.0,31.0,0.10110584518167456,0.04897314375987362,301.0,4.0,7.0,-0.2829788446682245,0.016766334440753046,4.486509574528866,5.422163430610216,18.193548387096776,13.83641608183254,6115.709677419355,20340.998202729745,295.7096774193548,246.42897210645572,62.0,0.04706504494976203,46.0,0.034782608695652174,251.0,0.019378486055776894
963,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
5,2671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
681,460.0,50.0,26.0,0.10869565217391304,0.05652173913043478,503.0,4.0,7.0,-0.31772045809161276,0.009781945775545928,3.667623618558318,4.279126804939194,32.84615384615385,31.74137351942112,27611.615384615383,117338.18125469545,438.5769230769231,343.6392532737384,53.0,0.0602322206095791,38.0,0.05405405405405406,460.0,0.01035332007199015
229,1342.0,170.0,69.0,0.12667660208643816,0.05141579731743666,750.0,5.0,9.0,-0.2708355595026326,0.007622607921673342,2.8340318005183875,3.615398696302313,23.594202898550726,16.812968459573113,13830.347826086956,34836.866055583545,468.463768115942,374.80493785551135,111.0,0.03276003276003276,82.0,0.018970189701897018,691.0,0.0077770087459888
465,324.0,22.0,11.0,0.06790123456790123,0.033950617283950615,215.0,3.0,6.0,-0.2835844430065486,0.021256248641599654,5.073335515748225,5.376656477556945,27.545454545454547,27.884057472990275,16224.181818181818,37959.046299491536,389.8181818181818,302.4174773033338,26.0,0.11076923076923077,22.0,0.08225108225108226,186.0,0.024353385643708224
836,1301.0,169.0,77.0,0.1299000768639508,0.05918524212144504,813.0,4.0,8.0,-0.1734805812062445,0.00679839310708378,3.118440040751246,3.8474044129070486,22.2987012987013,15.974870635465829,4263.7532467532465,15101.480261284652,365.09090909090907,306.5774274278269,133.0,0.0227842333105491,94.0,0.013955616563715396,736.0,0.0072131026323572905
790,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
904,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
344,1235.0,120.0,74.0,0.09716599190283401,0.05991902834008097,763.0,5.0,9.0,-0.21017219997188427,0.0072169877847837825,2.024665778361858,2.699639671074616,21.824324324324323,20.37775556435889,4356.608108108108,19493.947741866883,236.16216216216216,233.94992690323232,124.0,0.026357199055861525,92.0,0.016483516483516484,691.0,0.007546299209295497
993,575.0,67.0,52.0,0.11652173913043479,0.09043478260869565,537.0,4.0,6.0,-0.224008271633145,0.010228188665610495,3.429356043053158,4.037228148395817,21.96153846153846,14.094409064019157,17632.615384615383,85770.37811845556,368.9423076923077,327.8702495161027,101.0,0.03405940594059406,68.0,0.0276558384547849,468.0,0.01108182799831622
912,603.0,67.0,30.0,0.1111111111111111,0.04975124378109453,460.0,4.0,8.0,-0.2728960250934325,0.010201761864165956,2.6524188994571216,3.163167960497312,23.133333333333333,23.992684070126227,4166.2,9088.151144576474,349.3,244.97090303408146,60.0,0.04180790960451977,41.0,0.024390243902439025,415.0,0.011198416855829113
1007,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
113,1174.0,131.0,69.0,0.11158432708688246,0.05877342419080068,652.0,5.0,9.0,-0.26233105458631983,0.007595676307332749,3.1104351512749053,3.66329600681585,17.043478260869566,17.869441799355176,7794.434782608696,23529.15778439271,330.59420289855075,290.06532591767484,127.0,0.02112235970503687,86.0,0.013679890560875513,573.0,0.00828055016536692
213,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
705,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
557,169.0,19.0,12.0,0.11242603550295859,0.07100591715976332,110.0,4.0,8.0,-0.2582272690037302,0.03603002502085071,5.034086251718638,5.579535267506512,10.333333333333334,9.076832536126734,376.0,319.99817707814105,202.25,130.2146465136187,25.0,0.04666666666666667,12.0,0.0,95.0,0.04232922732362822
1033,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
277,205.0,17.0,9.0,0.08292682926829269,0.04390243902439024,244.0,3.0,6.0,-0.38657187622200734,0.01784389125008433,2.4471320637625036,2.8524599498293397,35.55555555555556,21.4895897851914,34824.0,62538.903177675464,455.3333333333333,395.74234041861126,25.0,0.11,19.0,0.09941520467836257,215.0,0.02025646598565529
1032,1232.0,176.0,105.0,0.14285714285714285,0.08522727272727272,881.0,4.0,7.0,-0.04573631731548419,0.00662986275926117,2.889942890369066,3.726159397647343,19.723809523809525,14.911481826077283,6387.4,20048.921259473576,265.84761904761905,273.6036333980541,184.0,0.019066286528866713,128.0,0.012057086614173228,775.0,0.007065099608235392
332,219.0,22.0,12.0,0.1004566210045662,0.0547945205479452,114.0,4.0,8.0,-0.2917141802662023,0.03912435957149511,4.641403993684491,5.04555448402216,14.083333333333334,9.490858174521884,2688.5833333333335,4718.351273809058,308.9166666666667,285.67594063126063,31.0,0.07956989247311828,19.0,0.07017543859649122,86.0,0.05198358413132695
471,398.0,20.0,8.0,0.05025125628140704,0.020100502512562814,212.0,3.0,6.0,-0.4487315101565685,0.021371724939640527,4.9592924368119995,5.5926641139647915,38.75,15.022899187573616,7471.5,10114.340660665925,459.625,214.81558224439866,25.0,0.11,18.0,0.1111111111111111,182.0,0.02513508590856657
261,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
374,312.0,29.0,22.0,0.09294871794871795,0.07051282051282051,458.0,4.0,7.0,-0.2813901600749927,0.010816698995728742,1.968867039920317,2.2569186292618504,36.13636363636363,26.292576647731952,7828.272727272727,18830.57385834831,404.40909090909093,344.75454497510503,54.0,0.06359189378057302,36.0,0.06190476190476191,409.0,0.01180545567860396
772,323.0,31.0,24.0,0.09597523219814241,0.07430340557275542,264.0,4.0,8.0,-0.3123417400775722,0.01820486231132619,3.96324220839972,4.468779816833332,18.5,16.795336654361332,3997.0833333333335,11856.653328815943,339.3333333333333,262.7423748761428,43.0,0.059800664451827246,30.0,0.027586206896551724,236.0,0.01987017670393076
500,580.0,62.0,37.0,0.10689655172413794,0.06379310344827586,432.0,4.0,7.0,-0.28550588854196524,0.012180974477958236,3.4840286972563703,4.4885257390531015,22.64864864864865,12.895036162543672,10133.081081081082,30501.394136837796,407.6756756756757,343.40111713004825,81.0,0.03580246913580247,52.0,0.032428355957767725,369.0,0.01393307411334983
641,1143.0,133.0,79.0,0.1163604549431321,0.06911636045494313,936.0,4.0,7.0,-0.2708166821247212,0.006085744321038439,3.487679507846395,4.251407181232994,26.025316455696203,22.70168380725681,14653.67088607595,70066.94549414172,418.9367088607595,397.6752489018752,130.0,0.029934406678592724,99.0,0.01855287569573284,861.0,0.006188045269157011
1012,868.0,111.0,66.0,0.12788018433179724,0.07603686635944701,771.0,4.0,7.0,-0.3160550096631256,0.007290245422541143,4.548833384897148,5.010320384726332,25.772727272727273,20.889895668644016,20634.969696969696,78535.09635612441,386.1212121212121,334.89037171169525,121.0,0.03112947658402204,85.0,0.021288515406162466,693.0,0.007652912277189734
735,644.0,55.0,27.0,0.08540372670807453,0.04192546583850932,300.0,4.0,8.0,-0.31787249201645984,0.01565217391304348,4.550445416289741,5.171852016472443,17.814814814814813,17.412292458760568,30287.962962962964,116490.68942146198,318.0,385.360629559916,60.0,0.04576271186440678,38.0,0.03840682788051209,254.0,0.017926612928324672
878,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
487,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
117,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1044,992.0,100.0,35.0,0.10080645161290322,0.03528225806451613,407.0,4.0,8.0,-0.2414127224101868,0.01266021955677128,2.8550002911746644,3.669831566433797,21.914285714285715,15.405697329367523,3508.8,7566.464552031077,304.57142857142856,224.8588491494527,73.0,0.04794520547945205,50.0,0.036734693877551024,352.0,0.013953638953638953
673,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
400,261.0,29.0,19.0,0.1111111111111111,0.07279693486590039,318.0,4.0,6.0,-0.25168056532598665,0.015058627462651032,1.865389409527083,2.3962655871925174,27.31578947368421,21.800658202470444,41669.63157894737,137600.8789136597,383.36842105263156,474.5647546659898,48.0,0.06914893617021277,33.0,0.06439393939393939,271.0,0.017165504988383217
1047,262.0,25.0,16.0,0.09541984732824428,0.061068702290076333,170.0,4.0,7.0,-0.27593608244958995,0.02923773059519666,4.216492370448336,4.443025155120593,19.3125,17.079661698933034,18962.25,45977.4310810478,375.0,469.43849437386365,38.0,0.08677098150782361,27.0,0.07977207977207977,135.0,0.035157545605306796
1026,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
613,195.0,30.0,15.0,0.15384615384615385,0.07692307692307693,214.0,4.0,8.0,-0.3044991771169129,0.023430301434776885,5.81064084382495,6.224938131814123,26.0,17.362795473847715,9966.933333333332,17277.890289680112,461.73333333333335,358.48672065906277,44.0,0.07716701902748414,29.0,0.0812807881773399,169.0,0.029233586925894617
983,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
538,503.0,52.0,29.0,0.10337972166998012,0.05765407554671968,241.0,4.0,6.0,-0.17077625235477498,0.021023513139695714,3.522242199649869,5.485101023129359,15.172413793103448,8.638602080067168,2702.793103448276,6637.083439123202,232.58620689655172,137.83161071829124,55.0,0.03771043771043771,38.0,0.02418207681365576,203.0,0.025118275374335464
485,2578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
85,603.0,63.0,33.0,0.1044776119402985,0.05472636815920398,310.0,4.0,8.0,-0.2675492113546456,0.01540870654556843,5.169004368901683,5.920445349576363,15.303030303030303,16.786511266914076,1079.121212121212,1743.1162752220478,226.57575757575756,169.79792451582153,54.0,0.03494060097833683,37.0,0.015015015015015015,283.0,0.016540109766182993
625,496.0,47.0,26.0,0.09475806451612903,0.05241935483870968,234.0,4.0,8.0,-0.21967122332126807,0.022559700671288655,4.0463731616940155,4.272265982318809,17.653846153846153,11.562347072393443,2614.3076923076924,9818.131275934302,243.96153846153845,224.08128346123232,57.0,0.06203007518796992,36.0,0.03968253968253968,190.0,0.026455026455026454
238,807.0,102.0,35.0,0.12639405204460966,0.04337050805452292,358.0,4.0,8.0,-0.26620426265346253,0.015210553495141074,3.454109121082278,3.9589149408893194,20.65714285714286,15.7297586161533,986.8,1721.6139570597286,240.17142857142858,157.33231176885,61.0,0.03551912568306011,46.0,0.021256038647342997,318.0,0.01718151697319604
150,568.0,63.0,38.0,0.11091549295774648,0.06690140845070422,512.0,4.0,7.0,-0.27041390164642365,0.01038863747553816,4.161066695402392,4.980077898253135,26.44736842105263,19.827807916131395,26572.842105263157,55786.119613228024,525.4473684210526,480.058313199576,71.0,0.04869215291750503,54.0,0.03424178895877009,459.0,0.011121576238452684
269,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
979,421.0,88.0,60.0,0.20902612826603326,0.14251781472684086,374.0,5.0,8.0,-0.029344832505658797,0.02296741265358203,2.0389072349189408,3.0581018662692503,25.983333333333334,14.141536534463134,716.8833333333333,2051.3482484426895,181.5,132.89563574474522,87.0,0.04170008019246191,72.0,0.028951486697965573,332.0,0.02460597677719943
25,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
174,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
680,833.0,72.0,51.0,0.08643457382953182,0.061224489795918366,747.0,4.0,7.0,-0.2907618742947518,0.008653021379530633,4.276654506048936,4.775536030129338,38.92156862745098,29.7952773842123,4816.411764705882,17527.926353171802,440.5098039215686,303.6218218247774,87.0,0.04196738839882384,63.0,0.03430619559651818,696.0,0.008963863392044984
996,1263.0,126.0,68.0,0.0997624703087886,0.053840063341250986,879.0,4.0,8.0,-0.26303811413701605,0.006105509211389003,3.220438525947187,3.974577444329456,25.647058823529413,23.09937910158827,7031.323529411765,15968.516563797339,445.3529411764706,289.3778196257437,121.0,0.02809917355371901,88.0,0.018808777429467086,803.0,0.006388139240938749
830,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
958,796.0,86.0,44.0,0.10804020100502512,0.05527638190954774,359.0,4.0,7.0,-0.19835615853279656,0.015359238107094506,3.490552945034364,4.072351865629643,17.40909090909091,13.125821501248774,21364.0,92620.36186375395,377.40909090909093,380.07285893519617,80.0,0.03829113924050633,55.0,0.026262626262626262,310.0,0.016828478964401296
943,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
245,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
611,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
621,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1039,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
593,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
541,383.0,45.0,32.0,0.1174934725848564,0.0835509138381201,432.0,5.0,9.0,-0.2669927003068856,0.011074589670877374,4.1254670366384625,4.557441329809667,23.3125,29.292103778151546,21410.5,106493.7837731034,408.21875,357.3637620106962,76.0,0.03859649122807018,43.0,0.03986710963455149,375.0,0.012320855614973262
806,1779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
265,1067.0,97.0,39.0,0.09090909090909091,0.03655107778819119,242.0,5.0,9.0,0.06891749288556144,0.026165083501937518,3.6922595975104953,4.371226563845751,16.897435897435898,9.849625456356511,9694.051282051281,13026.208209032378,517.5128205128206,348.4236201327397,70.0,0.0546583850931677,46.0,0.03768115942028986,202.0,0.028471503866804592
364,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1024,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
520,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
107,2777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
253,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
564,2821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
717,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
121,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
711,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
22,2536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
214,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
254,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
937,281.0,46.0,24.0,0.16370106761565836,0.08540925266903915,273.0,4.0,6.0,-0.29881299157934876,0.0196078431372549,3.4016418831164623,3.9896030978662274,23.541666666666668,15.890193953784479,24941.458333333332,60477.64510680727,434.1666666666667,475.4523869140023,51.0,0.06980392156862746,34.0,0.053475935828877004,233.0,0.02190321148438656
821,293.0,41.0,26.0,0.13993174061433447,0.08873720136518772,204.0,4.0,8.0,-0.26391969569827917,0.024195885250651986,4.169173124136387,5.1503752183797324,13.76923076923077,10.115896448004277,5868.038461538462,19553.936830608916,346.84615384615387,271.90010783200006,49.0,0.0467687074829932,32.0,0.034274193548387094,173.0,0.027557467401532466
112,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
525,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
687,1179.0,83.0,66.0,0.07039864291772689,0.05597964376590331,771.0,4.0,8.0,-0.15249295239198613,0.008193103912948271,3.3687077489207637,3.6796906972793866,31.257575757575758,21.828748493436706,3605.212121212121,15916.10772953095,273.6818181818182,196.46112724380447,106.0,0.03863432165318958,77.0,0.028024606971975393,716.0,0.008247060202367465
780,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1,737.0,90.0,43.0,0.12211668928086838,0.05834464043419267,434.0,5.0,9.0,-0.2914566249691775,0.012281691340024053,3.2973914586505004,3.9684612481347314,20.441860465116278,13.537720473123864,4339.441860465116,21179.311529208662,277.3488372093023,280.490258813645,86.0,0.03419972640218878,54.0,0.023060796645702306,377.0,0.013728201365765563
55,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
494,343.0,46.0,26.0,0.13411078717201166,0.07580174927113703,369.0,4.0,8.0,-0.28245076779285666,0.014536938847649346,3.9654238804029034,4.829930820982236,29.26923076923077,22.807822025834252,30920.076923076922,117296.18698862726,476.11538461538464,385.98080132835986,58.0,0.0677555958862674,39.0,0.0553306342780027,320.0,0.01598746081504702
537,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
594,287.0,17.0,5.0,0.059233449477351915,0.017421602787456445,75.0,3.0,6.0,-0.3438180751829302,0.05153153153153153,0.08890957478823011,0.09626863529894718,15.6,14.430523206037957,38147.6,74130.72159530083,461.2,549.6673175658163,14.0,0.13186813186813187,10.0,0.15555555555555556,59.0,0.06545879602571596
8,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
